Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213801855 - Grenoble	200040715	Grenoble-Alpes-Métropole	METRO	0	0	2014-01-01	2014-01-01	ACCOR	droit commun + répartition de 10% de sièges (AL)	49	455590	63	FPU	0	0	0		1		M.	Christophe	FERRARI	Le Forum	3 Rue Malakoff		38031 Grenoble cedex 01	04 76 59 59 59	04 76 42 33 43		www.lametro.fr				 	04 76 59 59 59	04 76 42 33 43	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	
84 - Auvergne-Rhône-Alpes	38 - Isère	3 - Vienne	213805443 - Vienne	200077014	CA Vienne Condrieu	CA	0	1	2017-11-17	2018-01-01	RDC		30	95142	46	FPU	0	0	0		0		M.	Thierry	KOVACS		30 Avenue du Général Leclerc		38217 Vienne Cedex	04 74 78 32 10	04 74 53 54 26						 	    	04 74 53 54 26	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	
84 - Auvergne-Rhône-Alpes	38 - Isère	2 - La Tour-du-Pin	213801939 - L'Isle-d'Abeau	243800604	CA Porte de l'Isère (CAPI)	CA	0	0	2007-01-01	2007-01-01	ACCOR		22	112905	40	FPU	0	0	0	 	1	 	M.	Jean	PAPADOPULO	Centre Administratif	17 Avenue du Bourg		38081 L'Isle d'Abeau	04 74 27 28 00	    		www.capi-agglo.fr				 	    	    	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213805633 - Voiron	243800984	CA du Pays Voironnais	CA	0	0	1999-12-02	2000-01-01	RDC		31	98210	44	FPU	0	1	0	 	1	 	M.	Bruno	CATTIN	Immeuble Le Quartz	40 Rue Mainssieux	BP 363	38511 Voiron cedex	04 76 93 17 71	04 76 66 12 85	info@paysvoironnais.com	www.paysvoironnais.com				 	    	04 76 66 12 85	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213801400 - Crolles	200018166	CC Le Grésivaudan	CC	0	0	2008-12-19	2009-01-01	RDC		43	105771	34	FPU	0	0	0	 	0	 	M.	Henri	BAILE		390 Rue Henri Fabre		38926 CROLLES CEDEX	04 76 08 04 57	04 76 08 85 61						 	    	04 76 08 85 61	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213802424 - Monestier-de-Clermont	200030658	CC du Trièves	CC	0	0	2011-12-28	2012-01-01	RDC		27	10526	24	FPU	0	0	0	 	0	 	M.	Jérôme	FAUCONNIER		300 Chemin du Ferrier		38650 MONESTIER DE CLERMONT	04 76 34 11 22	    						 	    	    	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213801558 - Entre-deux-Guiers	200040111	CC Coeur de Chartreuse	CC	0	1	2014-01-01	2014-01-01	ACCOR		17	17506	27	FPU	0	0	0		0		Mme	Anne	LENFANT	ZI Chartreuse-Guiers			38380 Entre-deux-Guiers	    	    						 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213804990 - Susville	200040657	CC de la Matheysine	CC	0	0	2014-01-01	2014-01-01	RDC		43	19450	20	FPU	0	0	1		0		Mme	Coraline	SAURAT		Route du Terril		38350 SUSVILLE	04 76 81 18 24	04 76 81 35 61						 	    	04 76 81 35 61	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	
84 - Auvergne-Rhône-Alpes	38 - Isère	3 - Vienne	213803844 - Saint-Étienne-de-Saint-Geoirs	200059392	CC Bièvre Isère	CC	0	0	2015-12-01	2016-01-01	RDC		50	57041	30	FPU	0	0	0		0		M.	Joël	GULLON	ZAC Grenoble Air Parc	1 Avenue Roland Garros		38590 Saint Etienne de Saint Geoirs	    	    			ZAC Grenoble Air Parc	1 avenue Rolland Garros		38590 Saint Etienne de Saint Geoirs	    	    	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	
84 - Auvergne-Rhône-Alpes	38 - Isère	2 - La Tour-du-Pin	200063964 - Arandon-Passins	200068542	CC Les Balcons du Dauphiné	CC	0	0	2016-11-10	2017-01-01	RDC		47	79815	32	FPU	0	0	0		1		M.	Jean-Yves	BRENIER		100 Allée des Charmilles		38510 ARANDON-PASSINS	04 74 80 23 30	    						 	    	    	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	
