Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
28 - Normandie	61 - Orne	1 - Alençon	216100016 - Alençon	246100663	CU d'Alençon	CU	0	1	1996-12-31	1996-12-31	RDC		31	57255	54	FPU	0	0	0	 	1	 	M.	Joaquim	PUEYO	Hôtel de Ville 	Place Foch 	BP 362	61014 ALENCON CEDEX	02 33 32 40 00	02 33 32 13 22	cua@ville-alencon.fr					 	    	02 33 32 13 22	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
28 - Normandie	61 - Orne	2 - Argentan	216101691 - Flers	200035814	CA Flers Agglo	CA	0	0	2012-12-20	2013-01-01	RDC		42	54436	42	FPU	0	1	0		1		M.	Yves	GOASDOUÉ		41 Rue de la Boule		61100 FLERS	02 33 98 44 45	02 33 98 44 59	adm.capf@agglo-paysflers.fr					 	    	02 33 98 44 59	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	
28 - Normandie	61 - Orne	1 - Alençon	216102582 - Le Mêle-sur-Sarthe	200035103	CC de la Vallée de la Haute Sarthe	CC	0	0	2012-12-05	2013-01-01	RDC		31	7645	25	AAZSE	0	0	0		0		M.	Christophe	DE BALORRE		21 Avenue de Falkenstein		61170 LE MELE SUR SARTHE	02 33 27 61 02	02 33 31 12 67						 	    	02 33 31 12 67	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	
28 - Normandie	61 - Orne	1 - Alençon	216104646 - Sées	200035111	CC des Sources de l'Orne	CC	0	0	2012-12-07	2013-01-01	RDC		23	12534	25	FPU	1	0	0	 	1	 	M.	Jean-Pierre	FONTAINE		2 Rue Auguste Loutreuil		61500 SEES	02 33 28 88 87	02 33 28 89 95						 	    	02 33 28 89 95	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	
28 - Normandie	61 - Orne	3 - Mortagne-au-Perche	216102939 - Mortagne-au-Perche	200036069	CC du Pays de Mortagne au Perche	CC	0	0	2012-12-04	2013-01-01	RDC		33	14021	24	AAZSE	0	1	0	 	1	 	M.	Jean-Claude	LENOIR	Hôtel de Ville	22 Place du Général de Gaulle	BP 25	61400 Mortagne au Perche	02 33 25 35 80	02 33 85 35 89	info@cdc-mortagne-au-perche.com		Maison des Territoires	Zone de la Grippe		61400 Mortagne-au-Perche	    	02 33 85 35 89	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	
28 - Normandie	61 - Orne	3 - Mortagne-au-Perche	200054070 - Rémalard en Perche	200068435	CC Coeur du Perche	CC	0	0	2016-10-06	2017-01-01	ACCOR		12	11341	24	FPU	1	0	0		0		M.	Thierry	LIGER	Zone d'activités Saint-Marc Ouest			61110 Rémalard en Perche	    	    			idem			 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
28 - Normandie	61 - Orne	1 - Alençon	200060069 - Juvigny Val d'Andaine	200068443	CC Andaine - Passais	CC	0	0	2016-11-17	2017-01-01	ACCOR		12	13210	24	FPU	1	0	0		0		M.	Sylvain	JARRY		26 Avenue Léopold Barré		61140 Juvigny Val d'Andaine	    	    						 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	
28 - Normandie	61 - Orne	2 - Argentan	216100065 - Argentan	200068450	Terres d'Argentan Interco	CC	0	0	2016-11-17	2017-01-01	RDC		49	34111	33	FPU	0	0	0		0		M.	Frédéric	LEVEILLÉ	Maison des Entreprises et des Territoires	12 Route de Sées		61200 ARGENTAN	02 33 12 25 25	    			MAISON DES ENTREPRISES ET DES TERRITOIRES	12 ROUTE DE SEES		61200 ARGENTAN	02 33 12 25 25	    	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	
28 - Normandie	61 - Orne	3 - Mortagne-au-Perche	216102145 - L'Aigle	200068468	CC des Pays de L'Aigle	CC	0	0	2016-11-18	2017-01-01	RDC		32	25828	26	FPU	1	0	0		0		M.	Jean	SELLIER	Pôle administratif	5 Place du Parc		61300 L'Aigle	02 33 84 50 40	02 33 84 50 49						 	    	    	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	
28 - Normandie	61 - Orne	3 - Mortagne-au-Perche	200058980 - Longny les Villages	200068856	CC des Hauts du Perche	CC	0	0	2016-11-23	2017-01-01	ACCOR		10	8070	30	FPU	1	0	0		0		M.	Emmanuel	LE SECQ		2 Rue du Vieux Moulin		61290 Longny les Villages	    	    			idem			 	    	    	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	
