Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
84 - Auvergne-Rhône-Alpes	73 - Savoie	2 - Chambéry	217300086 - Aix-les-Bains	200068674	CA Grand Lac	CA	0	0	2016-11-17	2017-01-01	ACCOR		28	80416	42	FPU	0	1	1		1		M.	Renaud	BERETTI		1500 Boulevard Lepic		73100 Aix les bains	04 79 35 00 51	04 79 35 70 70	contact@grand-lac.fr	www.grand-lac.fr	1500 Boulevard Lepic	CS 20606		73106 Aix les Bains Cedex	04 79 35 00 51	04 79 35 70 70	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	
84 - Auvergne-Rhône-Alpes	73 - Savoie	1 - Albertville	217300110 - Albertville	200068997	CA Arlysère	CA	0	0	2016-11-21	2017-01-01	RDC		39	63519	53	FPU	0	0	0		0		M.	Franck	LOMBARD	L'Arpège	2 Avenue des Chasseurs Alpins	BP 10108	73207 Albertville Cedex	04 79 10 48 48	04 79 10 01 81	contact@arlysere.fr	www.arlysere.fr	L'Arpège	2 avenue des Chasseurs Alpins	BP 10108	73207 Albertville cedex	04 79 10 48 48	04 79 10 01 81	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	
84 - Auvergne-Rhône-Alpes	73 - Savoie	2 - Chambéry	217300656 - Chambéry	200069110	CA du Grand Chambéry	CA	0	0	2016-11-24	2017-01-01	RDC		38	144085	44	FPU	0	0	0		0		M.	Thierry	REPENTIN		106 Allée des Blachères		73026 Chambéry Cedex	04 79 96 86 00	04 79 96 86 01	administration.generale@chambery-metropole.fr	www.chambery-metropole.fr				 	    	04 79 96 86 01	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	
84 - Auvergne-Rhône-Alpes	73 - Savoie	1 - Albertville	217301811 - Moûtiers	200023299	CC Coeur de Tarentaise	CC	0	0	2009-12-14	2010-01-01	ACCOR		6	9676	27	ASZSE	0	0	0	 	0	 	M.	Fabrice	PANNEKOUCKE		133 Quai Saint-Réal		73600 Moûtiers	04 79 24 41 41	04 79 22 81 33						 	    	04 79 22 81 33	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	
84 - Auvergne-Rhône-Alpes	73 - Savoie	1 - Albertville	217300557 - Bozel	200040798	CC Val Vanoise	CC	0	0	2014-01-01	2014-01-01	ACCOR		9	9300	27	ASZSE	0	0	0		0		M.	Thierry	MONIN		Rue des Tilleuls	BP 8	73350 bozel	    	    	direction@valvanoisetarentaise.fr					 	    	    	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	
84 - Auvergne-Rhône-Alpes	73 - Savoie	2 - Chambéry	217301712 - Montmélian	200041010	CC Coeur de Savoie	CC	0	0	2014-01-01	2014-01-01	RDC		41	38463	39	FPU	0	0	0		0		Mme	Béatrice	SANTAIS		Place Albert Serraz	BP 40020	73802 Montmélian cedex	04 79 84 36 27	04 79 84 36 28	secretariat@cc.coeurdesavoie.fr					 	    	04 79 84 36 28	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
84 - Auvergne-Rhône-Alpes	73 - Savoie	3 - Saint-Jean-de-Maurienne	217301571 - Modane	200070340	CC Haute Maurienne Vanoise	CC	0	0	2016-12-08	2017-01-01	RDC		10	8746	30	ASZAE	0	0	0		0		M.	Christian	SIMON	Maison Cantonale	9 Place Sommeiller		73500 MODANE	    	    	contact@cchmv.fr		Maison cantonale	9 Place Sommeillier		73500 Modane	04 78 05 10 54	    	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	
84 - Auvergne-Rhône-Alpes	73 - Savoie	3 - Saint-Jean-de-Maurienne	217302488 - Saint-Jean-de-Maurienne	200070464	CC Coeur de Maurienne Arvan	CC	0	0	2016-12-08	2017-01-01	ACCOR		14	14871	30	FPU	0	0	0		0		M.	Jean-Paul	MARGUERON	Centre d'Affaires et de Ressources	Avenue d'Italie		73300 Saint Jean de Maurienne Cedex	04 79 83 07 20	04 79 83 07 21	contact@3cma73.com		Ancien Evêché	Place de la cathédrale		73300 Saint Jean de Maurienne Cedex	04 79 83 07 20	04 79 83 07 21	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	
84 - Auvergne-Rhône-Alpes	73 - Savoie	1 - Albertville	200084572 - Grand-Aigueblanche	247300015	CC des Vallées d'Aigueblanche	CC	0	0	2002-01-02	2002-01-02	ACCOR		3	7297	27	ASZSE	0	0	0	 	1	 	M.	André	POINTET		40 Chemin des Loisirs	BP 49	73261 Aigueblanche Cedex	04 79 24 20 04	04 79 22 90 04	secretariat@ccva-savoie.com		BP 49 - 40 Chemin des Loisirs			73261 Aigueblanche Cedex	04 79 24 20 04	04 79 22 90 04	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	
84 - Auvergne-Rhône-Alpes	73 - Savoie	1 - Albertville	217302850 - Séez	247300254	CC de Haute-Tarentaise	CC	0	0	2006-12-27	2007-01-01	ACCOR		8	16037	24	ASZSE	0	0	0	 	1	 	M.	Yannick	AMET			BP 1	73707 Seez Cedex	04 79 41 01 63	04 79 41 06 77	contact@hautetarentaise.fr	www.hautetarentaise.fr	BP 1 - Seez			73707 Seez Cedex	04 79 41 01 63	04 79 41 06 77	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	
