Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218711901 - Pierre-Buffière	200040814	CC Briance Sud Haute Vienne	CC	0	0	2014-01-01	2014-01-01	RDC	22 délégués  Château-Chervix 2 - Glanges 1 - Magnac Bourg 3 - Meuzac 2 - Pierre-Buffière 3 - La Porcherie 1 - St Genest sur Roselle 1 - St Germain les Belles 3 - St Hilaire Bonneval 2 - St Vitte sur Briance 1 - Vicq sur Breuilh 3 -	11	9280	28	FPU	0	0	1		0		M.	Marc	DITLECADET	Chabanas			87260 Pierre Buffière	    	    	ccbshv@orange.fr		CHABANAS			87260 PIERRE BUFFIERE	05 55 58 78 93	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	3 - Rochechouart	218715407 - Saint-Junien	200059400	CC Porte Océane du Limousin	CC	0	0	2015-12-18	2016-01-01	RDC		13	26203	28	FPU	0	1	1		0		M.	Pierre	ALLARD		1 Avenue Voltaire		87200 Saint-Junien	05 55 02 14 60	05 55 02 19 24	contact@pol-cdc.fr		1 rue Voltaire			87200 Saint-Junien	05 55 02 14 60	    	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218700201 - Ambazac	200066512	CC Élan Limousin Avenir Nature	CC	0	0	2016-10-19	2017-01-01	RDC		24	27961	29	FPU	1	0	0		1		M.	Alain	AUZEMERY		13 Rue Gay-Lussac		87240 Ambazac	05 55 56 04 84	    	dgs.elan87@orange.fr	www.elan87.fr	13 rue GAY LUSSAC			87240 AMBAZAC	05 55 56 04 84	05 55 35 21 68	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	3 - Rochechouart	218705408 - Cussac	200066520	CC Ouest Limousin	CC	0	0	2016-10-19	2017-01-01	ACCOR		16	11456	27	FPU	1	0	0		1		M.	Christophe	GEROUARD	La Monnerie			87150 CUSSAC	05 55 78 84 07	05 55 78 25 96	contact@feuillardiers.com	www.ouestlimousin.com	La Monnerie			87150 Cussac	05 55 78 84 07	05 55 50 24 95	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218710606 - Nexon	200070506	CC Pays de Nexon Monts de Chalus	CC	0	0	2016-12-09	2017-01-01	ACCOR		15	13223	31	FPU	0	0	0		0		M.	Emmanuel	DEXET	Mairie de Nexon	6 Place de l'Église		87800 NEXON	05 55 58 37 90	    	accueil@montsdechalus.fr		28 Avenue François Mitterrand			87230 Chalus	05 55 78 29 29	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	1 - Bellac	218701100 - Bellac	200071942	CC Haut Limousin en Marche	CC	0	0	2016-12-16	2017-01-01	RDC		40	22993	32	FPU	1	0	0		0		M.	Jean-François	PERRIN		12 Avenue Jean Jaurès		87300 Bellac	05 55 60 09 99	    	cchaut-limousin@wanadoo.fr		12 avenue Jean Jaurès			87300 Bellac	05 55 60 09 99	05 55 68 08 47	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218718708 - Saint-Yrieix-la-Perche	248700189	CC du Pays de Saint Yrieix	CC	0	1	1996-12-31	1996-12-31	ACCOR	31 délégués  Coussac Bonneval 3 - Glandon 2 - Ladignac 3 - La Meyzee 2 - La Roche l'Abeille 2 - Le Chalard 2 - St Yrieix la Perche 13 - St Eloy les Tuileries 2 - Ségur le Château 2 -	9	12546	30	FPU	1	0	0	 	1	 	M.	Patrick	DARY	Hôtel de Ville			87500 Saint-Yrieix-la-Perche	05 55 08 88 76	05 55 08 21 80	info@communaute-saint-yrieix.fr	www.communaute-saint-yrieix.fr	rue du 8 mai 1945	BP28		87500 SAINT YRIEIX LA PERCHE	05 55 08 88 76	05 55 08 21 80	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	1 - Bellac	218704104 - Châteauponsac	248719262	CC Gartempe - Saint Pardoux	CC	0	0	1999-12-23	1999-12-23	ACCOR	27 délégués  Balledent 2 - Chateauponsac 9 - Rancon 3 - Roussac 2 - St Amand Magnazeix 3 - St Pardoux 3 - St Sornin Leulac 3 - St Symphorien sur Couze 2 -	6	5155	25	FPU	0	0	1	 	0	 	M.	Gérard	RUMEAU		16 Avenue Lorraine		87290 Chateauponsac	    	    	gartempe.saint-pardoux@wanadoo.fr	www.gartempe-saint-pardoux.fr	16 avenue Lorraine			87290 Châteauponsac	05 55 60 93 10	05 55 60 93 13	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218700102 - Aixe-sur-Vienne	248719288	CC du Val de Vienne	CC	0	0	2000-12-18	2000-12-18	ACCOR	33 délégués  Aixe 11 - Beynac 2 - Bosmie 5 - Burgnac 2 - Jourgnac 2 - St Martin le Vieux 2 - St Priest sous Aixe 3 - St Yrieix sous Aixe 2 - Séreilhac 4 -	9	16543	35	FPU	0	0	0	 	1	 	M.	Philippe	BARRY		24 Avenue du Président Wilson		87700 Aixe-sur-Vienne	05 55 70 02 69	05 55 70 02 47	info@valdevienne.fr	www.cc-valdevienne.fr	24 avenue du Président Wilson			87700 Aixe-sur-Vienne	05 55 70 02 69	    	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	
