Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
76 - Occitanie	12 - Aveyron	2 - Rodez	211202023 - Rodez	241200187	CA Rodez Agglomération	CA	0	0	1999-12-20	1999-12-20	ACCOR		8	59127	49	FPU	0	0	0	 	1	 	M.	Christian	TEYSSEDRE		17 Rue Aristide Briand	CS 53531	12035 Rodez cedex 9	05 65 73 83 00	05 65 73 83 10	rodezagglomeration@agglo-grandrodez.fr		1, place Adrien Rozier	B.P. 531		12005 Rodez Cedex	05 65 73 83 00	05 65 73 83 10	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	
76 - Occitanie	12 - Aveyron	3 - Villefranche-de-Rouergue	211200894 - Decazeville	200067064	CC Decazeville Communauté	CC	0	0	2016-10-25	2017-01-01	RDC		12	18752	26	FPU	0	0	0		0		M.	François	MARTY	Maison de l'Industrie			12300 Decazeville	05 65 43 95 00	05 65 43 27 64	secretariat@decazeville-communaute.fr		Maison de l'Industrie	BP 68		12300 Decazeville	05 65 43 95 00	05 65 43 27 64	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
76 - Occitanie	12 - Aveyron	1 - Millau	211202866 - Vabres-l'Abbaye	200067155	CC Saint Affricain, Roquefort, Sept Vallons	CC	0	0	2016-10-27	2017-01-01	ACCOR		14	14313	28	FPU	0	0	0		0		M.	Sébastien	DAVID		Rue du Quai		12400 Vabres l'Abbaye	05 65 99 49 56	05 65 99 49 55	accueil@cc-saintaffricain.fr		1 rue Henri Michel	Site Hôtel d'entreprises		12400 Saint-Affrique	05 65 99 49 56	05 65 49 02 29	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
76 - Occitanie	12 - Aveyron	1 - Millau	211200258 - Belmont-sur-Rance	200067163	CC Monts, Rance et Rougier	CC	0	0	2016-10-25	2017-01-01	RDC		23	6503	25	FPU	0	0	0		0		Mme	Monique	ALIES	Centre Administratif	Route de Lacaune		12370 BELMONT SUR RANCE	05 65 49 37 80	05 65 99 98 06	contact@ccmrr.fr		Centre administratif	Route de Lacaune		12370 Belmont-sur-Rance	05 65 98 15 21	05 65 98 15 29	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	
76 - Occitanie	12 - Aveyron	2 - Rodez	211201199 - Laguiole	200067171	CC Aubrac, Carladez et Viadène	CC	0	0	2016-11-02	2017-01-01	RDC		21	10238	28	FPU	0	0	0		0		M.	Jean	VALADIER		1 Rue du Faubourg		12210 LAGUIOLE	    	    	contact@aubrac-laguiole.org		1 rue du Faubourg			12210 LAGUIOLE	05 65 51 52 30	    	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	
76 - Occitanie	12 - Aveyron	2 - Rodez	211200969 - Espalion	200067478	CC Comtal Lot et Truyère	CC	0	0	2016-11-09	2017-01-01	RDC		21	20395	26	FPU	0	0	0		0		M.	Nicolas	BESSIERE		18 Bis Avenue Marcel Lautard		12500 Espalion	    	    	secretariat@3clt.fr		18 bis avenue Marcel Lautard			12500 ESPALION	05 65 48 29 02	    	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	
76 - Occitanie	12 - Aveyron	2 - Rodez	200056620 - Palmas d'Aveyron	200068484	CC des Causses à l'Aubrac	CC	0	0	2016-11-23	2017-01-01	ACCOR		17	14971	29	FPU	0	0	0		0		M.	Christian	NAUDAN		Place de la Fontaine		12130 Palmas d'Aveyron	05 65 70 69 60	    	contact@caussesaubrac.fr		Place de la Fontaine	Coussergues		12130 Palmas d'Aveyron	05 65 70 69 60	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	
76 - Occitanie	12 - Aveyron	3 - Villefranche-de-Rouergue	211200563 - Baraqueville	200068831	Pays Ségali Communauté	CC	0	0	2016-11-02	2017-01-01	ACCOR		23	18768	25	FPU	0	0	0		0		Mme	Karine	CLÉMENT		100 Place René Cassin		12160 Baraqueville	    	    	accueil@payssegali.fr		156, avenue du Centre	BP 14		12160 Baraqueville	05 65 69 27 43	05 65 69 27 44	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
76 - Occitanie	12 - Aveyron	3 - Villefranche-de-Rouergue	211203005 - Villefranche-de-Rouergue	200069383	Ouest Aveyron Communauté	CC	0	1	2016-12-02	2017-01-01	RDC		29	28332	31	FPU	0	0	0		0		M.	Michel	DELPECH	Bâtiment Interactis	Chemin des 13 pierres	BP 421	12200 VILLEFRANCHE DE ROUERGUE	05 65 65 08 01	05 65 65 08 05	contact@cc-villefranchois.fr		Bâtiment Interactis	Chemin des Treizes Pierres		12200 Villefranche-de-Rouergue	05 65 65 08 01	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	
76 - Occitanie	12 - Aveyron	1 - Millau	211201975 - Réquista	241200542	CC du Réquistanais	CC	0	0	2000-03-20	2000-03-20	ACCOR		11	5387	22	FPU	0	0	0	 	1	 	M.	Michel	CAUSSE		2 Place Prosper Boissonnade	BP 24	12170 REQUISTA	05 65 74 57 00	05 65 74 57 05	secretariat@requistanais.fr		2, place Prosper Boissonnade	BP 24		12170 REQUISTA	05 65 74 57 00	05 65 74 57 05	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	
