Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
84 - Auvergne-Rhône-Alpes	26 - Drôme	2 - Nyons	212601983 - Montélimar	200040459	CA Montélimar Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		27	70334	38	FPU	0	0	0		1		M.	JULIEN	CORNILLET	Maison des Services publics	1 Avenue Saint-Martin		26200 MONTELIMAR	04 75 00 64 41	04 75 00 06 31	contact@montelimar-agglo.fr	montelimar-agglo.fr				 	    	04 75 00 06 31	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	
84 - Auvergne-Rhône-Alpes	26 - Drôme	3 - Valence	212603625 - Valence	200068781	CA Valence Romans Agglo	CA	0	0	2016-11-14	2017-01-01	RDC		54	228725	46	FPU	0	0	0		0		M.	NICOLAS	DARAGON		1 Place Jacques Brel		26000 VALENCE	04 75 81 30 30	04 75 40 92 22	juridique@valenceromansagglo.fr	www.valenceromansagglo.fr				 	    	04 75 40 92 22	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	
84 - Auvergne-Rhône-Alpes	26 - Drôme	3 - Valence	212603336 - Saint-Vallier	200040491	CC Porte de Dromardèche	CC	0	1	2014-01-01	2014-01-01	ACCOR		34	49388	27	FPU	0	0	0		1		M.	PIERRE	JOUVET	ZA les Iles	2 Rue Françoise Barré-Sinoussi		26240 SAINT VALLIER	04 75 23 45 65	    	contact@portededromardeche.fr	www.porte-de-dromardeche.fr				 	    	    	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	
84 - Auvergne-Rhône-Alpes	26 - Drôme	1 - Die	212600118 - Aouste-sur-Sye	200040509	CC du Crestois et de Pays de Saillans Coeur de Drôme	CC	0	0	2014-01-01	2014-01-01	RDC		15	16500	30	FPU	0	0	1		1		M.	DENIS	BENOIT		Chemin des Senteurs		26400 AOUSTE SUR SYE	04 75 40 03 89	04 75 40 04 27	accueil@cccps.fr	www.cccps.fr				 	    	04 75 40 04 27	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	
84 - Auvergne-Rhône-Alpes	26 - Drôme	2 - Nyons	212602353 - Pierrelatte	200042901	CC Drôme Sud Provence	CC	0	0	2014-01-01	2014-01-01	ACCOR		14	44178	19	ASZSE	0	0	0		0		M.	JEAN MICHEL	CATELINOIS		3 Rue Jean Charcot		26700 PIERRELATTE	04 75 96 63 02	04 75 96 77 73	secretariat@ccdsp.fr	www.ccdromesudprovence.fr	3 rue Jean Charcot			26700 PIERRELATTE	04 75 96 63 02	    	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	
84 - Auvergne-Rhône-Alpes	26 - Drôme	1 - Die	212603070 - Saint-Jean-en-Royans	200067767	CC du Royans-Vercors	CC	0	0	2016-11-14	2017-01-01	RDC		18	9929	25	FPU	0	0	0		0		M.	PIERRE LOUIS	FILLET		28 Rue Hector Alléobert		26190 SAINT-JEAN-EN-ROYANS	    	    	contact@cc-royans-vercors.org	www.cc-royans-vercors.org				 	    	04 75 48 13 10	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	
84 - Auvergne-Rhône-Alpes	26 - Drôme	2 - Nyons	212602205 - Nyons	200068229	CC des Baronnies en Drôme Provençale	CC	0	0	2016-11-14	2017-01-01	RDC		67	21332	20	ASZSE	0	0	1		1		M.	THIERRY	DAYRE	Les Laurons	Rue Ferdinand Fert		26110 NYONS	04 75 26 34 37	04 75 26 28 54	ccbdp@cc-bdp.fr	www.cc-bdp.fr				 	04 75 26 34 37	04 75 27 85 88	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	
84 - Auvergne-Rhône-Alpes	26 - Drôme	1 - Die	212601256 - Eurre	242600252	CC du Val de Drôme en Biovallée	CC	0	0	1987-06-25	1987-06-25	RDC		29	31541	29	FPU	0	0	0	 	1	 	M.	JEAN	SERRET	Ecosite du Val de Drôme	96 Ronde des Alisiers	CS 331	26400 EURRE	    	    	ccvd@val-de-drome.com	www.valdedrome.com	Ecosite du Val de Drôme	96, Ronde des Alisiers - CS 331		26400 EURRE	04 75 25 43 82	    	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
84 - Auvergne-Rhône-Alpes	26 - Drôme	2 - Nyons	212601140 - Dieulefit	242600492	CC Dieulefit-Bourdeaux	CC	0	0	1992-12-28	1992-12-28	RDC		21	9900	25	FPU	0	0	1	 	0	 	Mme	FRANCOISE	SIMIAN		8 Rue Garde de Dieu		26220 DIEULEFIT	04 75 46 82 33	04 75 90 61 69	contact@ccdb26.fr	www.paysdedieulefit.info				 	    	04 75 90 61 69	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	
84 - Auvergne-Rhône-Alpes	26 - Drôme	1 - Die	212601132 - Die	242600534	CC du Diois	CC	0	0	1994-12-02	1994-12-02	RDC		50	12345	25	FPU	0	0	0	 	1	 	M.	ALAIN	MATHERON		42 Rue Camille Buffardel	BP 41	26150 DIE	04 75 22 29 44	04 75 22 19 14	contact@paysdiois.fr	www.paysdiois.fr				 	    	04 75 22 19 14	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	
