Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800339 - Bourges	241800507	CA Bourges Plus	CA	0	0	2002-10-21	2002-10-21	ACCOR		17	104700	44	FPU	0	1	0	assainissement	0	 	Mme	Irène	FELIX		23-31 Boulevard Foch	BP 500	18023 BOURGES Cedex	02 48 48 58 58	    	info@agglo-bourgesplus.fr	www.agglo-bourgesplus.fr	23-31 boulevard Foch	B.P. 500		18023 Bourges Cedex	02 48 48 58 58	    	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211800115 - Argent-sur-Sauldre	200000933	CC Sauldre et Sologne	CC	0	0	2005-12-29	2005-12-29	ACCOR		14	14672	20	ASZSE	0	0	1	 	1	 	Mme	RENIER	Laurence		7 Rue du 4 Septembre		18410 ARGENT SUR SAULDRE	    	    	contact@sauldre-sologne.fr		7 rue du 4 Septembre	BP 45		18410 ARGENT SUR SAULDRE	02 48 73 85 22	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801600 - Nérondes	200007177	CC Pays de Nérondes	CC	0	0	2006-12-29	2007-01-01	RDC		12	4835	24	FPU	0	0	1	 	0	 	M.	Thierry	PORIKIAN		27 Route de Saint-Amand-Montrond		18350 NERONDES	02 48 77 62 04	02 48 77 68 60	accueil@cdcpaysnerondes.com 		27, route de Saint Amand-Montrond			18350 NERONDES	02 48 77 62 04	    	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801188 - Jouet-sur-l'Aubois	200011781	CC Portes du Berry entre Loire et Val d'Aubois	CC	0	0	2007-12-13	2007-12-13	ACCOR		12	9638	22	FPU	0	0	0	 	0	 	M.	OLIVIER	HURABIELE		54 Route de Nevers		18320 JOUET-SUR-L'AUBOIS	02 48 77 55 50	    	cdcportesduberry@orange.fr		centre socio-culturel	rue de l'Eglise		18320 JOUET-SUR-L'AUBOIS	02 48 77 55 50	02 48 74 87 95	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800586 - Châteauneuf-sur-Cher	200027076	CC Arnon Boischaut Cher	CC	0	0	2010-12-21	2011-01-01	RDC		18	8095	22	ASZSE	0	0	0	 	0	 	M.	Dominique	BURLAUD		2 Rue Brune		18190 chateauneuf-sur-Cher	02 48 60 42 74	    	comcom.abc@orange.fr					 	    	    	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802400 - Sancergues	200032514	CC Berry-Loire-Vauvise	CC	0	0	2012-06-28	2013-01-01	ACCOR		14	5526	24	ASZSE	0	0	0	 	0	 	M.	Jean-Paul	DOUSSET		6 Rue Hubert Gouvernel		18140 SANCERGUES	02 48 79 38 35	    	cdc.berryloirevauvise@gmail.com					 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801972 - Saint-Amand-Montrond	200036135	CC Coeur de France	CC	0	0	2012-10-12	2013-01-01	ACCOR		19	18585	21	FPU	0	0	0	 	0	 	M.	BONE	Daniel		1 Rue Philibert Audebrand		18200 Saint-Amand-Montrond	02 48 82 11 46	    	contact@cc-coeurdefrance.fr 					 	    	    	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800594 - Le Châtelet	200049484	CC Berry Grand Sud	CC	0	0	2015-01-01	2015-01-01	RDC		32	11692	24	FPU	0	0	1		0		M.	Jean-luc	BRAHITI		6 Grande Rue		18170 LE CHATELET	02 48 56 37 92	    			16 rue Armand Deternes			18370 CHATEAUMEILLANT	02 48 56 37 92	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800032 - Les Aix-d'Angillon	200066330	CC Terres du Haut Berry	CC	0	0	2016-10-14	2017-01-01	ACCOR		30	26575	31	FPU	0	0	0		0		M.	Christophe	DRUNAT		31 Bis Route de Rians		18220 Les Aix-d'Angillon	02 48 64 37 75	    	contact@terresduhautberry.fr		31 bis route de Rians			18220 Les Aix-d'Angillon	02 48 64 75 75	    	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802418 - Sancerre	200069227	CC Pays Fort Sancerrois Val de Loire	CC	0	0	2016-12-05	2017-01-01	RDC		36	18521	23	ASZSE	0	0	0		0		M.	Laurent	PABIOT		41 Rue Basse des Remparts		18300 Sancerre	02 48 54 74 34	    	secretariat@cdc-du-sancerrois.fr					 	    	    	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801345 - Lury-sur-Arnon	200070571	CC Coeur de Berry	CC	0	0	2017-01-01	2017-01-01	RDC		11	7016	22	AAZSE	0	0	1		1		M.	Alain	MORNAY		13 Rue des Tours		18120 LURY-SUR-ARNON	02 48 51 13 73	    	cdc-vals-de-cher-et-darnon@wanadoo.fr		13, rue des Tours			18120 LURY SUR ARNON	02 48 51 13 73	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211802798 - Vierzon	200090561	CC Vierzon-Sologne-Berry	CC	0	0	2019-10-28	2020-01-01	RDC		16	39042	27	FPU	0	0	0		1		M.	François	DUMON		2 Rue Blanche Baron	BP 10232	18100 VIERZON	02 48 71 35 78	    	contact@cc-vierzon.fr					 	    	    	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800180 - Avord	241800374	CC la Septaine	CC	0	0	1999-12-15	2000-12-01	ACCOR		15	11002	32	FPU	0	0	1	 	0	 	Mme	Sophie	GOGUÉ	ZAC des Alouettes			18520 AVORD	02 48 69 80 77	02 48 69 80 78	cdc.septaine@wanadoo.fr		ZAC des Alouettes			18520 AVORD	02 48 69 80 77	02 48 69 80 78	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800875 - Dun-sur-Auron	241800424	CC le Dunois	CC	0	0	2000-12-18	2001-01-01	ACCOR		16	7327	18	ASZSE	0	0	1	 	0	 	M.	Louis	COSYNS	Mairie de Dun-sur-Auron	Place du Champ de Foire		18130 DUN-SUR-AUR0N	02 48 59 16 32	    	cdcledunois18@orange.fr		Place du Champ de Foire			18130 DUN SUR AURON	02 48 59 16 32	    	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211802426 - Sancoins	241800432	CC les Trois Provinces	CC	0	0	2000-12-26	2001-01-01	RDC		11	5079	26	AAZSE	0	0	1	 	0	 	M.	Pierre	GUIBLIN		21 Rue Pierre Caldi		18600 SANCOINS	02 48 80 09 28	02 48 80 07 69	cdc.des3provinces@wanadoo.fr		21 rue de l'ancienne gare			18600 SANCOINS	02 48 80 09 28	02 48 80 07 69	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802079 - Saint-Florent-sur-Cher	241800457	CC FerCher	CC	0	0	2000-12-29	2001-01-01	RDC		9	11544	22	AAZSE	0	0	0	 	0	 	M.	Fabrice	CHABANCE		Place de la République		18400 SAINT-FLORENT-SUR-CHER	02 48 23 22 08	02 48 55 26 78	paysflorentais@cc-fercher.fr		place de la République			18400 SAINT FLORENT SUR CHER	02 48 23 22 08	02 48 55 26 78	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802335 - Saint-Satur	200009959	SI d'aménagement hydraulique et de maîtrise de l'érosion des sols agricoles dans le Sancerrois (SIAHMESA Sancerrois)	SIVU	0	0	2007-07-16	2007-07-16	MEMNB		13	7896	1	CBUDG	0	0	0		0		M.	Jean-Michel	GARNIER	Mairie			18300 SAINT SATUR	    	    			Mairie			18300 SAINT SATUR	    	    	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802491 - Sens-Beaujeu	200010213	SIRP Crésancy-en-Sancerre, Menetou-Ratel et Sens-Beaujeu	SIVU	0	0	2007-08-13	2007-08-13	MEMNB		3	1327	3	CBUDG	0	0	0	 	0	 	Mme	ANNICK	SENEE	Mairie	14 Route de Sancerre		18300 SENS-BEAUJEU	02 48 79 02 15	02 48 79 04 29			Mairie		14 route de sancere	18300 SENS-BEAUJEU	02 48 79 02 15	02 48 79 04 29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800420 - La Celle	200033223	Syndicat de la Fontaine Saint-Clair	SIVU	0	0	2014-01-01	2014-01-01	MEMNB		5	2153	1	CBUDG	0	0	0		0		M.	Philippe	AUZON	Mairie de La Celle			18200 la celle	02 48 63 30 05	    	mairiemeillant@wanadoo.fr		Mairie de Bruere Allichamps			18200 BRUERE ALLICHAMPS	02 48 61 02 68	    	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801147 - Ineuil	200035947	SIRP des Terres de Coeur	SIVU	0	0	2012-12-27	2013-01-01	MEMNB		4	1232	1	CBUDG	0	0	0		0		Mme	Florence	HAUTEFEUILLE	Mairie			18160 ineuil	02 48 60 01 09	02 48 60 18 81						 	    	02 48 60 18 81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211802525 - Sidiailles	200036242	SIAEP Marche-Boischaut	SIVU	0	0	2012-10-23	2013-01-01	MEMNB		35	11747	1	CBUDG	0	0	0	 	0	 	M.	Rémy	VAN COSTER		1 Route des Chetz		18270 SIDIAILLES	    	    	siaep.mb@wanadoo.fr					 	02 48 61 43 07	    	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801030 - Graçay	200044212	SI de transports scolaires Thénioux-Graçay-Massay	SIVU	0	1	2013-05-30	2014-01-01	MEMNB		15	10236	1	CBUDG	0	0	0		0		M.	GERRAD	ROLLAND	Mairie de Graçay	Place du Marché		18310 GRACAY	02 48 51 42 07	    	mairie.thenioux@wanadoo.fr		Mairie de Thénioux	4, place de l'Eglise		18100 THENIOUX	02 48 52 00 98	    	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800578 - Châteaumeillant	200044220	SI Le Châtelet-en-Berry - Châteaumeillant	SIVU	0	1	2013-05-28	2014-01-01	MEMNB		21	8429	1	CBUDG	0	0	0		0		M.	Jean-Paul	RENAUD	Mairie de Châteaumeillant			18370 CHATEAUMEILLANT	02 48 61 33 17	    			Mairie de Châteaumeillant			18370 CHATEAUMEILLANT	02 48 61 33 17	    	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801949 - Rians	200044329	SI de transport scolaire Les Aix-d'Angillon - Levet	SIVU	0	0	2013-05-28	2014-01-01	MEMNB		9	8237	1	CBUDG	0	0	0		0		M.	Christophe	DRUNAT	Mairie de Rians	4 Grand Rue		18220 RIANS	02 48 64 42 08	    			Mairie de Rians	4 Grand Rue		18220 RIANS	02 48 64 42 71	    	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802236 - Saint-Martin-d'Auxigny	200049153	SI transport scolaire de Saint-Martin-d'Auxigny	SIVU	0	0	2013-03-14	2014-01-01	MEMNB		7	8799	1	CBUDG	0	0	0		0		Mme	Christelle	NOUBLANCHE	Mairie de Saint-Martin d'Auxigny	1 Place de la Mairie		18110 SAINT-MARTIN D'AUXIGNY	    	    			Mairie de Saint-Martin d'Auxigny	1, place de la Mairie		18110 SAINT-MARTIN D'AUXIGNY	    	    	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
