Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
24 - Centre-Val de Loire	41 - Loir-et-Cher	1 - Blois	214100182 - Blois	200030385	CA de Blois ''Agglopolys''	CA	0	0	2011-12-12	2012-01-01	RDC		43	109224	44	FPU	0	1	0	Indiquer ici le type de redevances perçues.	1	Indiquer ici le type de taxes perçues.	M.	CHRISTOPHE	DEGRUELLE		1 Rue Honoré de Balzac		41000 BLOIS	02 54 90 35 35	02 54 90 35 30	contact@agglopolys.fr	www.agglopolys.fr				 	    	02 54 90 35 30	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
24 - Centre-Val de Loire	41 - Loir-et-Cher	2 - Vendôme	214102691 - Vendôme	200072072	CA Territoires Vendômois	CA	0	0	2016-12-19	2017-01-01	RDC		65	54211	41	FPU	0	0	0		0		M.	Laurent	BRILLARD	Hôtel de Ville et de Communauté	Parc Ronsard		41100 Vendôme	02 54 89 42 00	02 54 89 42 01	courrier@territoiresvendomois.fr		Parc Ronsard, Hôtel de Ville et de Communauté			41100 Vendôme	02 54 89 42 00	02 54 89 42 01	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	
24 - Centre-Val de Loire	41 - Loir-et-Cher	3 - Romorantin-Lanthenay	214101065 - Lamotte-Beuvron	200000800	CC Coeur de Sologne	CC	0	0	2005-12-20	2006-01-01	RDC		6	10489	26	FPU	0	1	0	 	1	 	M.	Pascal	BIOULAC		14 Avenue de l'Europe		41600 LAMOTTE-BEUVRON	02 54 83 09 92	02 54 83 07 84	contact@coeurdesologne.com		14 avenue de l'Europe			41600 LAMOTTE-BEUVRON	02 54 83 09 92	02 54 83 07 84	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
24 - Centre-Val de Loire	41 - Loir-et-Cher	3 - Romorantin-Lanthenay	214101941 - Romorantin-Lanthenay	200018406	CC du Romorantinais et du Monestois	CC	0	0	2008-12-29	2009-01-01	ACCOR		16	34402	26	FPU	0	0	0	 	0	 	M.	Jeanny	LORGEOUX	Porte des Béliers	Rue Normant	BP 31	41200 ROMORANTIN-LANTHENAY	02 54 94 41 61	02 54 94 41 34	communaute.communes@romorantin.fr					 	    	02 54 94 41 34	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	
24 - Centre-Val de Loire	41 - Loir-et-Cher	2 - Vendôme	214100950 - Fréteval	200040772	CC du Perche et Haut Vendômois	CC	0	0	2014-01-01	2014-01-01	ACCOR		23	9301	26	FPU	1	0	0		1		M.	Alain	BOURGEOIS		Place Pierre Genevée		41160 FRETEVAL	02 54 82 74 91	02 54 82 74 93	cchv@cchv41.fr					 	    	02 54 82 74 93	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
24 - Centre-Val de Loire	41 - Loir-et-Cher	1 - Blois	214101362 - Mer	200055481	CC Beauce Val de Loire	CC	0	0	2016-01-01	2016-01-01	RDC		30	19931	28	FPU	1	0	0		0		M.	Pascal	HUGUET		9 Route Nationale		41500 MER	02 54 81 40 80	02 54 81 40 89	contact@beaucevaldeloire.fr		9 route Nationale			41500 MER	02 54 81 40 80	02 54 81 40 89	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	
24 - Centre-Val de Loire	41 - Loir-et-Cher	3 - Romorantin-Lanthenay	200084994 - Le Controis-en-Sologne	200072064	CC Val-de-Cher-Controis	CC	0	0	2016-12-19	2017-01-01	RDC		33	48057	30	FPU	1	0	0		0		M.	Jacques	PAOLETTI		15A Rue des Entrepreneurs		41700 CONTRES	02 54 79 15 50	02 54 79 24 82	dgs@val2c.fr		15A rue des Entrepreneurs			41700 CONTRES	    	02 54 79 24 82	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	
24 - Centre-Val de Loire	41 - Loir-et-Cher	2 - Vendôme	214101438 - Mondoubleau	244100293	CC des Collines du Perche	CC	0	0	1993-12-28	1994-01-01	ACCOR		12	6043	26	FPU	1	0	0	 	0	 	Mme	Karine	GLOANEC-MAURIN		36 Rue Gheerbrant	BP 6	41170 Mondoubleau	02 54 89 71 14	02 54 89 89 89	collines.perche@wanadoo.fr		36, Rue Gheerbrant	BP 6		41170 Mondoubleau	02 54 89 71 14	02 54 89 89 89	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	
24 - Centre-Val de Loire	41 - Loir-et-Cher	3 - Romorantin-Lanthenay	214101594 - Neung-sur-Beuvron	244100780	CC de la Sologne des Etangs	CC	0	0	2000-12-15	2001-01-01	RDC		12	8768	27	FPU	1	1	0		1		Mme	AGNES	THIBAULT	Domaine de Villemorant			41210 Neung sur Beuvron	02 54 94 62 00	02 54 94 62 04	sologne-des-etangs@wanadoo.fr		Domaine de Villemorant			41210 Neung sur Beuvron	02 54 94 62 00	02 54 94 62 04	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
24 - Centre-Val de Loire	41 - Loir-et-Cher	1 - Blois	214100257 - Bracieux	244100798	CC du Grand Chambord	CC	0	0	2001-12-26	2002-01-01	RDC		16	21000	26	FPU	1	1	0	Redevances eau et assainissement	0	 	M.	GILLES	CLEMENT		22 Avenue de la Sablière		41250 Bracieux	02 54 46 53 80	02 54 46 53 81	contact@grandchambord.fr					41250 Bracieux	02 54 46 53 80	02 54 46 53 81	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	
