Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
76 - Occitanie	82 - Tarn-et-Garonne	2 - Montauban	218201218 - Montauban	248200099	CA Grand Montauban	CA	0	0	1999-12-21	1999-12-21	RDC		11	81246	39	FPU	0	0	0	 	1	 	Mme	BRIGITTE	BAREGES	Hôtel de Ville		BP 764	82013 MONTAUBAN CEDEX	05 63 22 12 00	05 63 93 58 00	mairiemontauban@montauban.com	grandmontauban.com	Hôtel de ville	BP 764		82013 MONTAUBAN CEDEX	05 63 22 12 00	05 63 93 58 00	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
76 - Occitanie	82 - Tarn-et-Garonne	1 - Castelsarrasin	218200947 - Lauzerte	200040418	CC du Pays de Serres en Quercy	CC	0	0	2013-12-31	2013-12-31	RDC		22	8499	32	AAZSE	0	0	0		0		M.	Claude	VERIL	Mairie			82110 LAUZERTE	05 63 94 65 14	05 63 94 65 84	accueil@cdc-psq.fr		9 place des Cornières	M. MARY	N° tél M. VERIL : 06-72-38-01-87	82110 Lauzerte	05 63 94 64 78	05 63 94 65 84	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	
76 - Occitanie	82 - Tarn-et-Garonne	1 - Castelsarrasin	218200335 - Castelsarrasin	200066322	CC Terres des Confluences	CC	0	0	2017-01-01	2017-01-01	ACCOR		22	43176	32	FPU	1	0	0		0		M.	Dominique	BRIOIS		636 Rue des Confluences		82100 CASTELSARRASIN	05 63 32 75 00	    	m.gautreau@terresdeconfluences.fr            l.villeger@terresdeconfluences.fr		2006 route de Moissac	BP 50046		82100 CASTELSARRASIN	05 63 95 56 00	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	
76 - Occitanie	82 - Tarn-et-Garonne	2 - Montauban	218200798 - Labastide-Saint-Pierre	200066652	CC Grand Sud Tarn-et-Garonne	CC	0	0	2016-09-09	2017-01-01	RDC		25	43854	25	FPU	0	0	0		0		Mme	Marie-Claude	NEGRE		120 Rue Jean Jaurès		82370 LABASTIDE SAINT-PIERRE	05 63 30 03 31	05 63 30 03 32	cdc-grisolles.villbrumier@info82.com		IDEM			 	    	05 63 30 03 32	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
76 - Occitanie	82 - Tarn-et-Garonne	2 - Montauban	218201341 - Nègrepelisse	200066884	CC Quercy Vert-Aveyron	CC	0	0	2016-09-09	2017-01-01	RDC	i	13	23179	23	ASZSE	0	0	0		0		M.	Morgan	TELLIER	Maison de l'Intercommunalité et des Services Publics	370 Avenue du 8 Mai 1945		82800 NEGREPELISSE	05 63 30 90 90	05 63 30 90 91	cctva@info82.com					 	    	05 63 30 90 91	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	
76 - Occitanie	82 - Tarn-et-Garonne	2 - Montauban	218200871 - Lafrançaise	200067122	CC du Pays de Lafrançaise	CC	0	0	2016-11-04	2017-01-01	ACCOR		11	11430	25	FPU	0	0	0		0		M.	Thierry	DELBREIL		33 Rue Mary Lafon		82130 LAFRANCAISE	05 63 65 91 90	05 63 65 91 92	cc.sql@wanadoo.fr					 	    	05 63 65 91 92	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	
76 - Occitanie	82 - Tarn-et-Garonne	1 - Castelsarrasin	218201861 - Valence	248200016	CC des Deux Rives	CC	0	1	2001-12-24	2002-01-01	RDC		28	19316	32	ASZSE	0	0	0	 	0	 	M.	Jean-Michel	BAYLET		Rue du Général Vidalot	BP 75	82400 VALENCE D'AGEN	05 63 29 92 00	05 63 29 92 01	info@cc-deuxrives.fr ; pascal.brajoux@cc-deuxrives.fr		rue du général Vidalot BP 75			82400 VALENCE D'AGEN	05 63 29 92 00	05 63 29 92 01	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	
76 - Occitanie	82 - Tarn-et-Garonne	2 - Montauban	218200376 - Caussade	248200057	CC du Quercy Caussadais	CC	0	0	1996-12-30	1996-12-30	RDC		19	20893	25	ASZSE	0	0	0	 	1	 	M.	Guy	ROUZIES	Zone Industrielle de Meaux	Chemin de Guillalmet		82300 CAUSSADE	05 63 93 28 66	05 63 93 29 54			IDEM			 	    	05 63 93 29 54	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
76 - Occitanie	82 - Tarn-et-Garonne	1 - Castelsarrasin	218200137 - Beaumont-de-Lomagne	248200065	CC de la Lomagne Tarn-et-Garonnaise	CC	0	0	1997-06-02	1997-06-02	ACCOR		31	10349	24	FPU	1	0	0	 	0	 	M.	Bernard	SALOMON		413 Route d'Esparsac		82500 BEAUMONT DE LOMAGNE	05 63 02 32 52	05 63 02 43 01			BP 34	ou	M. MARY au conseil général	82500 BEAUMONT DE LOMAGNE	05 63 65 34 26	05 63 02 43 01	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	
76 - Occitanie	82 - Tarn-et-Garonne	2 - Montauban	218201556 - Saint-Antonin-Noble-Val	248200107	CC du Quercy Rouergue et des Gorges de l'Aveyron	CC	0	1	1997-12-23	1997-12-23	ACCOR		17	7923	34	FPU	0	0	0	redevance spéciale ordures ménagères	1		M.	Gilles	BONSANG	Mairie			82140 SAINT ANTONIN NOBLE VAL	05 63 30 67 01	05 63 30 58 68	Courriel ccqrga@wanadoo.fr					 	    	05 63 30 58 68	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
