Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	3 - Dreux	212801344 - Dreux	200040277	CA Agglo du Pays de Dreux	CA	0	1	2014-01-01	2014-01-01	RDC		81	117534	46	FPU	0	0	0	assainissement	1		M.	Gérard	SOURISSEAU		4 Rue de Châteaudun		28109 DREUX CEDEX	02 37 64 82 00	02 37 42 89 68	j.jimenez@dreux-agglomeration.fr		idem adresse siège			 	    	02 37 42 89 68	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	4 - Nogent-le-Rotrou	212802805 - Nogent-le-Rotrou	200006971	CC du Perche	CC	0	0	2006-12-26	2007-01-01	ACCOR		20	18639	29	FPU	0	0	0	 	0	 	M.	Harold	HUWART		3 Rue Doullay		28400 NOGENT LE ROTROU	02 37 52 18 82	02 37 52 18 82	cdc-du-perche@orange.fr	www.cc-perche.fr	ADRESSE SIEGE			 	    	02 37 52 18 82	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212801963 - Illiers-Combray	200058360	CC Entre Beauce et Perche	CC	0	0	2015-12-10	2016-01-01	RDC		33	21770	34	FPU	0	0	0		1		M.	Philippe	SCHMIT		15 Rue Philebert Poulain		28120 ILLIERS-COMBRAY	    	    	contact@entrebeauceetperche	www.entrebeauceetperche.fr	15 rue Philebert Poulain			28120 Illiers-Combray	    	02 37 23 25 72	1	1	0	0	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	3 - Dreux	212803738 - Senonches	200069912	CC des Forêts du Perche	CC	0	0	2017-01-01	2017-01-01	RDC		15	7793	30	FPU	0	0	0		0		M.	Xavier	NICOLAS		2 Rue de Verdun		28250 SENONCHES	    	    			Adresse du siège			 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212801401 - Épernon	200069953	CC des Portes Euréliennes d'Ile de France	CC	0	0	2017-01-01	2017-01-01	RDC		39	49434	34	FPU	0	0	0		0		M.	Stéphane	LEMOINE		6 Place Aristide Briand		28230 EPERNON	    	    	contact@porteseureliennesidf.fr		Adresse du siège			 	    	02 37 31 41 63	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	2 - Châteaudun	212800882 - Châteaudun	200069961	CC du Grand Châteaudun	CC	0	0	2017-01-01	2017-01-01	RDC		23	40668	33	FPU	1	0	0		0		M.	Fabien	VERDIER		2 Route de Blois		28200 CHATEAUDUN	    	    						 	    	    	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	200086759 - Janville-en-Beauce	200070159	CC Coeur de Beauce	CC	0	0	2017-01-01	2017-01-01	RDC		48	24721	33	FPU	0	0	0		0		M.	Benoît	PELLEGRIN	Zone d'Activités de l'Ermitage			28310 JANVILLE	    	    	contact@coeurdebeauce.fr					 	02 37 90 15 41	    	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	4 - Nogent-le-Rotrou	212802144 - La Loupe	200070167	CC Terres de Perche	CC	0	0	2017-01-01	2017-01-01	ACCOR		22	14455	28	FPU	0	0	0		0		M.	Eric	GERARD		Place de l'Hôtel de Ville		28240 LA LOUPE	    	    		www.cdc-desportesduperche.com				 	    	02 37 81 04 91	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	
24 - Centre-Val de Loire	28 - Eure-et-Loir	2 - Châteaudun	212800510 - Bonneval	242852465	CC du Bonnevalais	CC	0	0	2002-12-05	2002-12-05	ACCOR		19	12463	28	FPU	1	0	0	 	1	 	M.	Joël	BILLARD	Mairie de Bonneval	19 Rue Saint-Roch		28800 BONNEVAL	02 37 47 32 56	02 37 47 31 34	com-comdubonnevalais@wanadoo.fr	www.comcomdubonnevalais.fr	72 rue de Chartres			28800 BONNEVAL	    	02 37 47 31 34	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
