Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
44 - Grand Est	57 - Moselle	9 - Metz	215704636 - Metz	200039865	Metz Métropole	METRO	0	0	2014-01-01	2014-01-01	RDC		46	232797	59	FPU	0	0	0		0		M.	François	GROSDIDIER	Maison de la Métropole	1 Place du Parlement de Metz	CS 30353	57011 METZ CEDEX 1	    	    	ca2mdg@ca2m.com	www.ca2m.com				 	    	03 87 20 10 29	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	
44 - Grand Est	57 - Moselle	3 - Forbach-Boulay-Moselle	215706060 - Saint-Avold	200067502	CA Saint-Avold Synergie	CA	0	0	2016-09-27	2017-01-01	RDC		41	53130	40	FPU	0	0	0		0		M.	Salvatore	COSCARELLA		10-12 Rue Général de Gaulle		57500 SAINT-AVOLD	    	    						 	    	    	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	
44 - Grand Est	57 - Moselle	6 - Sarreguemines	215706318 - Sarreguemines	200070746	CA Sarreguemines Confluences	CA	0	1	2016-12-23	2017-01-01	ACCOR		38	64878	49	FPU	0	0	0		0		M.	Roland	ROTH		99-101 Rue du Maréchal Foch		57208 SARREGUEMINES CEDEX	    	    						 	    	    	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	
44 - Grand Est	57 - Moselle	3 - Forbach-Boulay-Moselle	215702275 - Forbach	245700372	CA de Forbach Porte de France	CA	0	0	2002-12-23	2003-01-01	RDC		21	76764	42	FPU	0	0	1	assainissement	0		M.	Jean-Claude	HEHN		110 Rue des Moulins		57600 FORBACH	    	    						 	    	    	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	
44 - Grand Est	57 - Moselle	7 - Thionville	215703067 - Hayange	245701222	CA du Val de Fensch	CA	0	0	1999-12-09	2000-01-01	RDC		10	71779	44	FPU	0	0	0	REOM spéciale	1	 	M.	Michel	LIEBGOTT	Hôtel de communauté	10 Rue de Wendel	BP 20176	57700 HAYANGE	    	    						 	    	    	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	
44 - Grand Est	57 - Moselle	7 - Thionville	215706722 - Thionville	245701362	CA Portes de France-Thionville	CA	0	0	2003-12-30	2004-01-01	RDC		13	84695	46	FPU	0	0	0	assainissement	0		M.	Pierre	CUNY	Mairie 			57100 THIONVILLE	    	    						 	    	    	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	
44 - Grand Est	57 - Moselle	9 - Metz	215702515 - Goin	200039907	CC du Sud Messin	CC	0	0	2014-01-01	2014-01-01	RDC		34	17191	33	FPU	1	0	0		0		Mme	Brigitte	TORLOTING	Bâtiment tertiaire de l'aéroport	2 Rue Pilâtre de Rozier		57420 GOIN	    	    						 	    	    	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	
44 - Grand Est	57 - Moselle	9 - Metz	215704339 - Maizières-lès-Metz	200039949	CC Rives de Moselle	CC	0	0	2014-01-01	2014-01-01	RDC		20	53748	26	FPU	1	0	0		0		M.	Julien	FREYBURGER		1 Place de la Gare		57280 MAIZIERES LES METZ CEDEX	03 87 51 77 02	03 87 51 78 48						 	    	03 87 51 78 48	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	
44 - Grand Est	57 - Moselle	3 - Forbach-Boulay-Moselle	215701061 - Bouzonville	200067486	CC Bouzonvillois-Trois Frontières	CC	0	0	2017-01-01	2017-01-01	RDC		40	24703	32	FPU	1	0	0		0		M.	Armel	CHABANE		3 Bis Rue de France		57320 BOUZONVILLE	    	    						 	    	    	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	
44 - Grand Est	57 - Moselle	3 - Forbach-Boulay-Moselle	215700972 - Boulay-Moselle	200067650	CC Houve - Pays Boulageois	CC	0	0	2016-09-16	2017-01-01	RDC		37	23229	31	FPU	1	0	0		0		M.	Jean-Michel	BRUN		29A Rue de Sarrelouis		57220 BOULAY-MOSELLE	    	    						 	    	    	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	
44 - Grand Est	57 - Moselle	9 - Metz	215705336 - Pange	200067957	CC Haut Chemin - Pays de Pange	CC	0	0	2016-09-16	2017-01-01	RDC		28	19823	32	FPU	1	0	0		0		M.	Roland	CHLOUP		1 Bis Route de Metz		57530 PANGE	    	    						 	    	    	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	
44 - Grand Est	57 - Moselle	5 - Sarrebourg-Château-Salins	215706300 - Sarrebourg	200068146	CC Sarrebourg Moselle Sud	CC	0	0	2016-11-15	2017-01-01	RDC		76	46377	37	FPU	1	0	0		0		M.	Roland	KLEIN		3 Terrasses de Normandie	BP 50157	57403 SARREBOURG	    	    						 	    	    	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	
44 - Grand Est	57 - Moselle	6 - Sarreguemines	215700899 - Bitche	200069441	CC du Pays de Bitche	CC	0	0	2016-11-23	2017-01-01	RDC		46	34194	35	FPU	1	0	0		0		M.	David	SUCK	CC du Pays de Bitche	4 Rue du général Stuhl	BP 80043	57232 BITCHE CEDEX	    	    						 	    	    	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
44 - Grand Est	57 - Moselle	3 - Forbach-Boulay-Moselle	215702093 - Faulquemont	245700133	CC du District Urbain de Faulquemont (DUF)	CC	0	0	1970-06-17	1970-06-17	RDC		33	24527	24	FPU	1	0	1	assainissement	0		M.	Pierre	BLANCHARD		1 Allée René Cassin		57380 FAULQUEMONT	03 87 29 83 50	03 87 29 83 51	dg@dufcc.com	www.dufcc.com	idem			 	    	03 87 29 83 51	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	
44 - Grand Est	57 - Moselle	3 - Forbach-Boulay-Moselle	215702408 - Freyming-Merlebach	245700398	CC de Freyming-Merlebach	CC	0	0	2001-12-03	2002-01-01	RDC		11	31960	22	FPU	1	1	1		0		M.	Pierre	LANG		2 Rue de Savoie		57800 FREYMING MERLEBACH	    	    	ccfm@cc-freyming-merlebach.fr					 	    	    	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	
44 - Grand Est	57 - Moselle	7 - Thionville	215701244 - Cattenom	245700695	CC de Cattenom et Environs	CC	0	0	1986-01-16	1986-01-16	RDC		22	28149	29	FPU	0	1	0		1		M.	Michel	PAQUET	Maison de la Communauté			57570 CATTENOM	03 82 05 60 	    			idem			 	    	    	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	
44 - Grand Est	57 - Moselle	5 - Sarrebourg-Château-Salins	215704685 - Mittelbronn	245700950	CC du Pays de Phalsbourg	CC	0	0	1994-12-16	1995-01-01	RDC		26	17767	27	FPU	1	0	1	 	0	 	M.	Christian	UNTEREINER		18-20 Rue de Sarrebourg		57370 MITTELBRONN	    	    						 	    	    	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
44 - Grand Est	57 - Moselle	3 - Forbach-Boulay-Moselle	215701608 - Creutzwald	245701164	CC du Warndt	CC	0	0	1997-02-24	1997-02-24	RDC		5	17747	25	FPU	1	0	0		1		M.	Jean-Paul	DASTILLUNG	Mairie			57150 CREUTZWALD	03 87 81 89 89	03 87 82 08 15	creutzwald@wanadoo.fr		idem			 	    	03 87 82 08 15	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	
44 - Grand Est	57 - Moselle	5 - Sarrebourg-Château-Salins	215701327 - Château-Salins	245701206	CC du Saulnois	CC	0	0	1997-12-31	1998-01-01	RDC		128	29076	20	FPU	0	0	1	 	0	 	M.	Jérôme	END		14 Ter Place de la Saline		57170 CHATEAU-SALINS	03 87 05 11 11	03 87 05 27 27	administration@cc-saulnois.fr	cc-saulnois.fr				 	    	03 87 05 27 27	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	
44 - Grand Est	57 - Moselle	9 - Metz	215705914 - Rombas	245701271	CC du Pays Orne Moselle	CC	0	0	2000-10-04	2000-10-04	RDC		12	53361	20	FPU	1	0	0	 	1	 	M.	Lionel	FOURNIER		34 Grand'Rue		57120 ROMBAS	    	    						 	    	    	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
44 - Grand Est	57 - Moselle	7 - Thionville	215704651 - Metzervisse	245701354	CC de l'Arc Mosellan	CC	0	0	2003-12-09	2004-01-01	RDC		26	36175	25	FPU	0	0	0	 	1	 	M.	Arnaud	SPET		8 Rue du Moulin		57920 BUDING	03 82 83 21 57	    						 	    	    	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	
44 - Grand Est	57 - Moselle	7 - Thionville	215700386 - Audun-le-Tiche	245701404	CC du Pays Haut Val d'Alzette	CC	0	1	2004-12-17	2005-01-01	RDC		8	29788	26	FPU	0	0	0	 	0	 	M.	Patrick	RISSER		390 Rue du Laboratoire		57390 AUDUN-LE-TICHE	    	    			idem			 	    	03 82 52 86 37	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	
44 - Grand Est	57 - Moselle	5 - Sarrebourg-Château-Salins	215701715 - Delme	200008480	SI d'assainissement de Delme, Donjeux et Puzieux	SIVU	0	0	2007-03-05	2007-03-05	POPUL		3	1430	1	CBUDG	0	0	0		0		M.	Régis	FEBREY	Mairie			57590 DELME	    	    						 	    	    	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44 - Grand Est	57 - Moselle	7 - Thionville	215704768 - Monneren	200009744	SI scolaire de Monneren et environs	SIVU	0	0	2007-06-24	2007-06-24	MEMNB		4	1211	1	CBUDG	0	0	0		0		M.	Patrick	BERVEILLER	Mairie			57920 MONNEREN	    	    						 	    	    	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44 - Grand Est	57 - Moselle	7 - Thionville	215701798 - Distroff	200011666	SI d'assainissement DIMESTVO	SIVU	0	0	2007-11-23	2007-11-23	MEMNB		4	7708	1	CBUDG	0	0	0	 	0	 	M.	Fabrice	MANFAY	Mairie de Distroff	3 Rue de l'Église		57925 DISTROFF	    	    						 	    	    	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44 - Grand Est	57 - Moselle	5 - Sarrebourg-Château-Salins	215703463 - Insming	200013191	SI d'assainissement Insming Nelling	SIVU	0	0	2007-12-27	2007-12-27	MEMNB		2	875	1	CBUDG	0	0	0	d'assainissement	0		M.	Christian	CLEMENT	Mairie			57670 Insming	    	    						 	    	    	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44 - Grand Est	57 - Moselle	5 - Sarrebourg-Château-Salins	215701137 - Brouderdorff	200015717	Syndicat des eaux de Brouderdorff, Niderviller, Plaine-de-Walsch	SIVU	0	0	2008-04-18	2008-04-18	POPUL		3	2805	1	CBUDG	0	0	0	 	0	 	M.	Jean-Luc	CHRIST	Mairie de Brouderdorff	4 Rue de L Église		57565 BROUDERDORFF	    	    						 	    	    	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
