Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
53 - Bretagne	22 - Côtes-d'Armor	3 - Lannion	212201131 - Lannion	200065928	CA Lannion-Trégor Communauté	CA	0	0	2016-09-12	2017-01-01	RDC		57	103934	57	FPU	0	0	0		1		M.	Gervais	EGAULT		1 Rue Monge		22300 LANNION	02 96 05 09 00	02 96 05 09 01	communaute.agglomeration@lannion-tregor.com	www.lannion-tregor.com	1 rue Monge			22300 LANNION	02 96 05 09 00	02 96 05 09 01	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	
53 - Bretagne	22 - Côtes-d'Armor	2 - Guingamp	212200703 - Guingamp	200067981	CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat	CA	0	0	2016-11-17	2017-01-01	RDC		57	75978	55	FPU	0	0	1		1		M.	Vincent	LE MEAUX		11 Rue de la Trinité		22200 GUINGAMP	02 96 13 59 59	02 96 13 59 60						 	    	02 96 13 59 60	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	
53 - Bretagne	22 - Côtes-d'Armor	1 - Dinan	200076578 - Dinan	200068989	CA Dinan Agglomération	CA	0	0	2016-11-25	2017-01-01	RDC		65	106227	52	FPU	0	0	0		1		M.	Arnaud	LECUYER		8 Boulevard Simone Veil		22100 DINAN	    	    						 	    	    	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	
53 - Bretagne	22 - Côtes-d'Armor	4 - Saint-Brieuc	200084176 - Lamballe-Armor	200069391	CA Lamballe Terre et Mer	CA	0	0	2016-11-30	2017-01-01	RDC		38	70289	41	FPU	0	0	1		1		M.	Thierry	ANDRIEUX		41 Rue Saint-Martin		22400 LAMBALLE	    	    						 	    	    	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	
53 - Bretagne	22 - Côtes-d'Armor	4 - Saint-Brieuc	212202782 - Saint-Brieuc	200069409	CA Saint-Brieuc Armor Agglomération	CA	0	0	2016-12-05	2017-01-01	RDC		32	157697	50	FPU	0	0	1		0		M.	Ronan	KERDRAON		5 Rue du 71ème Régiment d'Infanterie		22000 SAINT-BRIEUC	    	    						 	    	    	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	
53 - Bretagne	22 - Côtes-d'Armor	4 - Saint-Brieuc	212201362 - Loudéac	200067460	CC Loudéac Communauté - Bretagne Centre	CC	0	0	2016-11-09	2017-01-01	RDC		41	52946	39	FPU	0	0	1		0		M.	Xavier	HAMON		4-6 Boulevard de la Gare	BP 246	22602 LOUDEAC	02 96 66 09 09	    	standard@loudeac-communaute.bzh	www.bretagnecentre.bzh				 	    	    	0	0	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	
53 - Bretagne	22 - Côtes-d'Armor	2 - Guingamp	212201214 - Lanvollon	200069086	CC Leff Armor Communauté	CC	0	0	2016-11-28	2017-01-01	RDC		27	32368	34	FPU	1	0	1		1		M.	Jean - Michel	GEFFROY	Moulin de Blanchardeau			22290 LANVOLLON	    	    						 	    	02 96 79 77 78	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	
53 - Bretagne	22 - Côtes-d'Armor	2 - Guingamp	212202667 - Rostrenen	242200715	CC du Kreiz-Breizh (CCKB)	CC	0	0	1993-12-30	1993-12-30	RDC		23	18989	35	FPU	1	0	0		1		Mme	Sandra	LE NOUVEL		6 Rue Joseph Pennec	BP 34	22110 ROSTRENEN	02 96 29 18 18	02 96 29 33 13	cckb@wanadoo.fr					 	    	02 96 29 33 13	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	
53 - Bretagne	22 - Côtes-d'Armor	3 - Lannion	212202543 - Prat	200029197	RPI Prat-Berhet-Mantallot Triskol	SIVU	0	0	2011-07-19	2011-08-01	POPUL		3	1646	2	CBUDG	0	0	0		0		M.	Jean	DROUMAGUET	Mairie			22140 PRAT	    	    	mairie.prat@wanadoo.fr					 	    	    	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53 - Bretagne	22 - Côtes-d'Armor	4 - Saint-Brieuc	212203848 - Uzel	200043230	SIVU enfance-jeunesse d'Uzel	SIVU	0	0	2014-01-01	2014-01-01	MEMNB		3	2157	2	CBUDG	0	0	0		0		M.	Yoann	HERVO	Pavillon Météor			22460 UZEL-PRES-L'OUST	    	    						 	    	    	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
