Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
75 - Nouvelle Aquitaine	16 - Charente	2 - Cognac	211601026 - Cognac	200070514	CA du Grand Cognac	CA	0	0	2016-12-08	2017-01-01	RDC		54	70566	46	FPU	0	0	0		0		M.	Jérôme	SOURISSEAU		6 Rue de Valdepeñas		16100 COGNAC	05 45 36 64 30	    	contact@grand-cognac.fr					 	05 45 36 64 30	    	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	16 - Charente	1 - Angoulême	211600150 - Angoulême	200071827	CA du Grand Angoulême	CA	0	0	2016-12-16	2017-01-01	RDC		38	146013	38	FPU	0	0	0		0		M.	Xavier	BONNEFONT		25 Boulevard Besson Bey		16023 ANGOULEME	05 45 38 60 60	    	contact@grandangouleme.fr					 	    	    	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	
75 - Nouvelle Aquitaine	16 - Charente	2 - Cognac	211603840 - Touvérac	200029734	CC des 4B Sud Charente	CC	0	0	2011-11-03	2012-01-01	RDC		40	20439	30	FPU	0	0	0	 	0	 	M.	Jacques	CHABOT	Le Vivier			16360 TOUVERAC	05 45 78 89 09	    	accueil@cdc4b.com					 	    	    	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	16 - Charente	3 - Confolens	211602925 - Ruffec	200043016	CC Val de Charente	CC	0	0	2014-01-01	2014-01-01	RDC		32	14088	27	FPU	0	0	0		0		M.	Thierry	BASTIER		9 Boulevard des Grands Rocs		16700 RUFFEC	05 45 31 07 14	05 45 31 34 76	president@ccvaldecharente.fr					 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	16 - Charente	1 - Angoulême	211602230 - Montbron	200068914	CC La Rochefoucauld Porte du Périgord	CC	0	0	2016-11-22	2017-01-01	RDC		27	22152	31	FPU	0	0	0		0		M.	Jean Marc	BROUILLET		2 Rue des Vieilles Écoles		16220 MONTBRON	05 45 63 00 52	    	accueil@rochefoucauld-perigord.fr					 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	16 - Charente	1 - Angoulême	200063105 - Montmoreau	200070282	CC Lavalette Tude Dronne	CC	0	0	2016-12-08	2017-01-01	RDC		50	17890	30	FPU	1	0	0		0		M.	Jean-Yves Bernard	AMBAUD		35 Avenue d'Aquitaine		16190 MONTMOREAU	05 45 24 08 79	    	accueil@ccltd.fr					 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	16 - Charente	3 - Confolens	211603832 - Tourriers	200072023	CC Coeur de Charente	CC	0	0	2016-12-19	2017-01-01	RDC		50	22276	28	AAZAE	0	0	0		0		M.	Christian	CROIZARD		10 Route de Paris		16560 TOURRIERS	    	    	secretariat@coeurdecharente.fr					 	    	    	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	
75 - Nouvelle Aquitaine	16 - Charente	3 - Confolens	200054047 - Confolens	200072049	CC de Charente Limousine	CC	0	0	2016-12-20	2017-01-01	RDC		58	36185	25	AAZSE	0	0	0		0		M.	Benoît	SAVY		8 Rue Fontaine des Jardins		16500 CONFOLENS	05 45 84 14 08	    	contact@charente-limousine.fr					 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	
75 - Nouvelle Aquitaine	16 - Charente	2 - Cognac	200085249 - Rouillac	241600303	CC du Rouillacais	CC	0	0	1992-12-31	1992-12-31	RDC		13	10001	25	FPU	0	0	0	 	0	 	M.	Christian	VIGNAUD		314 Avenue Jean Monnet	BP 40 016	16170 ROUILLAC	05 45 96 83 24	05 45 96 83 25	administration@ccrouillacais.fr					 	    	    	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	
75 - Nouvelle Aquitaine	16 - Charente	1 - Angoulême	211601661 - L'Isle-d'Espagnac	200001147	SIVU en faveur de l'enfance et de la jeunesse (SIVU enfance jeunesse)	SIVU	1	0	2005-12-30	2005-12-30	MEMNB		4	16659	1	CBUDG	0	0	0	 	0	 	Mme	Alexia	RIFFE		5 Rue des Écoles		16340 ISLE D'ESPAGNAC	05 45 38 61 81	05 45 81 62 01	sivu@sivuenfancejeunesse16.fr					 	    	    	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
