Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
28 - Normandie	27 - Eure	3 - Évreux	212702294 - Évreux	200071454	CA Evreux Portes de Normandie	CA	0	0	2016-12-13	2017-01-01	RDC		74	113592	45	FPU	0	0	0		0		M.	Guy	LEFRAND		9 Rue Voltaire  	CS 40423	27000 Evreux	02 32 31 92 92	02 32 31 92 50	smoussel@epn-agglo.fr		9 rue Voltaire  CS 40423			27000 Evreux	02 32 31 92 92	02 32 31 92 50	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	
28 - Normandie	27 - Eure	1 - Les Andelys	212706816 - Vernon	200072312	CA Seine Normandie Agglomération	CA	0	0	2016-12-19	2017-01-01	RDC		61	84867	40	FPU	0	0	0		1		M.	Frédéric	DUCHE	Campus de l'espace parc technologique	1 Avenue Hubert Curien		27200 Vernon	    	    	 contacts@sna27.fr	 	Campus de l'espace parc technologique			27200 Vernnon	    	    	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	
28 - Normandie	27 - Eure	1 - Les Andelys	212703755 - Louviers	200089456	CA Seine-Eure	CA	0	0	2019-06-14	2019-09-01	RDC		60	104704	49	FPU	0	0	0		1		M.	Bernard	LEROY	Hôtel d'Agglomération  	1 Place Thorel		27400 LOUVIERS	02 32 50 85 50	02 32 50 85 51	direction@seine-eure.com		CS 10514			27405 LOUVIERS CEDEX	    	02 32 50 85 51	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	
28 - Normandie	27 - Eure	2 - Bernay	200077329 - Pont-Audemer	200065787	CC de Pont-Audemer / Val de Risle	CC	0	0	2016-09-22	2017-01-01	RDC		32	33395	33	FPU	0	0	0		0		M.	Francis	COUREL		2 Place de Verdun	BP 429	27504 Pont Audemer Cedex	02 32 41 08 15	02 32 41 24 74	info@ville-pont-audemer.fr					 	    	02 32 41 24 74	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
28 - Normandie	27 - Eure	2 - Bernay	212706295 - Thiberville	200066017	CC Lieuvin Pays d'Auge	CC	0	0	2016-09-19	2017-01-01	RDC		51	20707	25	AAZSE	0	0	0		0		M.	Hervé	MORIN		21 Bis Rue de Lisieux		27230 Thiberville	02 32 46 80 88	02 32 44 60 39	accueil@lieuvinpaysdauge.fr	www.lieuvinpaysdauge.fr				 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	
28 - Normandie	27 - Eure	2 - Bernay	212701031 - Bourg-Achard	200066405	CC Roumois Seine	CC	0	1	2016-09-16	2017-01-01	RDC		40	42389	27	FPU	1	0	0		1		M.	Sylvain	BONENFANT		666 Rue Adolphe Coquelin		27310 Bourg Achard	02 32 57 95 28	02 32 42 27 71	contact@roumoiseine.fr					 	    	02 32 42 27 71	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
28 - Normandie	27 - Eure	2 - Bernay	212700561 - Bernay	200066413	CC Intercom Bernay Terres de Normandie	CC	0	0	2016-09-28	2017-01-01	RDC		75	55523	32	FPU	0	0	0		1		M.	Nicolas	GRAVELLE	1025 route de Broglie			27300 Bernay	02 32 43 50 06	    	cc.bernay.environs@wanadoo.fr					 	    	02 32 43 56 44	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	
28 - Normandie	27 - Eure	2 - Bernay	200063790 - Verneuil d'Avre et d'Iton	200066462	CC Interco Normandie Sud Eure	CC	0	1	2016-09-16	2017-01-01	RDC		41	38777	26	FPU	1	0	0		1		Mme	Nathalie	NOEL		84 Rue du Canon 	 BP 616	27130 Verneuil sur Avre	02 32 32 93 01	02 32 32 94 04	direction@inse27.fr		84, rue du Canon  B.P. 616			27130 Verneuil sur Avre	02 32 32 93 01	02 32 32 94 04	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	
28 - Normandie	27 - Eure	1 - Les Andelys	212701510 - Charleval	200070142	CC Lyons Andelle	CC	0	0	2016-12-05	2017-01-01	RDC		30	20897	25	FPU	0	0	0		1		M.	Jean-Luc	ROMET	ZAE La Vente Cartier  	Rue Martin Liesse 	BP 20	27380 Charleval	02 32 49 61 27	02 32 49 59 49	anne.malvasio@cdc-andelle.com	www.cdc-andelle.com				 	    	02 32 49 59 49	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	
28 - Normandie	27 - Eure	1 - Les Andelys	212702260 - Étrépagny	200071843	CC du Vexin Normand	CC	0	0	2016-12-16	2017-01-01	RDC		39	33250	27	FPU	0	0	0		1		M.	Alexandre	RASSAERT		3 Rue Maison de Vatimesnil		27150 Etrépagny	02 32 27 89 50	02 32 27 89 49	contact@ccvexin-normand.fr					 	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	
