Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
53 - Bretagne	29 - Finistère	1 - Brest	212900195 - Brest	242900314	Brest Métropole	METRO	0	0	1973-05-24	1973-05-24	ACCOR	art L 5217-1 du CGCT	8	216077	60	FPU	0	1	0	Redevance spéciale OM 	1	Taxe de séjour	M.	François	CUILLANDRE		24 Rue Coat Ar Gueven	BP 92242	29222 BREST CEDEX 2	02 98 33 50 50	02 98 33 50 06	contact@brest-metropole-oceane.fr	 				 	    	02 98 33 50 06	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	
53 - Bretagne	29 - Finistère	4 - Quimper	212902324 - Quimper	200068120	CA Quimper Bretagne Occidentale	CA	0	0	2016-11-17	2017-01-01	ACCOR		14	104761	45	FPU	0	0	0		0		Mme	Isabelle	ASSIH	Mairie de Quimper	44 Place Saint-Corentin	CS 26004	29107 QUIMPER Cedex	02 98 98 89 89	02 98 95 27 93	contact@quimper.bzh    	www.mairie-quimper.fr				 	    	02 98 95 27 93	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	
53 - Bretagne	29 - Finistère	4 - Quimper	212902332 - Quimperlé	242900694	CA Quimperlé Communauté	CA	0	0	1993-12-28	1993-12-28	ACCOR		16	58104	47	FPU	0	1	0	Redevance spéciale OM	1		M.	Sébastien	MIOSSEC		1 Rue Andreï Sakharov	CS 20245	29394 QUIMPERLE CEDEX	02 98 35 09 40	02 98 35 09 41	contact@quimperle-co.bzh	www.quimperle-communaute.bzh	1 rue Andreï Sakharov	CS 20245		29394 QUIMPERLE Cedex	    	02 98 35 09 41	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	
53 - Bretagne	29 - Finistère	4 - Quimper	212900393 - Concarneau	242900769	CA Concarneau Cornouaille Agglomération	CA	0	0	1994-06-30	2012-01-01	ACCOR		9	53545	41	FPU	0	1	0	Revance spéciale OM	1	 	M.	Olivier	BELLEC		1 Rue Victor Schoelcher	CS 50 636	29186 CONCARNEAU cedex	02 98 97 71 50	02 98 97 71 51	contact@concarneaucornouaille.fr	www.cc-concarneaucornouaille.fr				 	    	02 98 97 71 51	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	
53 - Bretagne	29 - Finistère	1 - Brest	212901037 - Landerneau	242900801	CA du Pays de Landerneau-Daoulas	CA	0	0	1994-12-26	2009-01-01	ACCOR		22	50997	42	FPU	0	1	0	Redevance spéciale OM	1	 	M.	Patrick	LECLERC		59 Rue de Brest	BP 849	29208 LANDERNEAU cedex	02 98 21 37 67	02 98 21 46 41	cc@pays-landerneau-daoulas.fr	www.landerneau.com				 	    	02 98 21 46 41	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	
53 - Bretagne	29 - Finistère	3 - Morlaix	212901516 - Morlaix	242900835	CA Morlaix Communauté	CA	0	0	1999-12-30	1999-12-30	ACCOR		26	66881	43	FPU	0	1	0	 	1	 	M.	Jean-Paul	VERMOT		2B Voie d'accès au Port	BP 97721	29671 MORLAIX CEDEX	02 98 15 31 31	02 98 15 31 32	contact@agglo.morlaix.fr	www.morlaix.fr				 	    	02 98 15 31 32	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	
53 - Bretagne	29 - Finistère	2 - Châteaulin	212900427 - Crozon	200066868	CC Presqu'île de Crozon-Aulne maritime	CC	0	0	2017-01-01	2017-01-01	ACCOR		10	23109	32	FPU	0	0	0		0		M.	Mickaël	KERNEIS	ZA de Kerdanvez		BP 25	29160 CROZON	02 98 27 24 76	02 98 16 00 71	contact@comcom-crozon.com					 	    	02 98 16 00 71	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	
53 - Bretagne	29 - Finistère	3 - Morlaix	212902597 - Saint-Pol-de-Léon	200067072	CC Haut-Léon Communauté	CC	0	0	2016-10-26	2017-01-01	ACCOR		14	32478	31	FPU	0	0	0		0		M.	Jacques	EDERN		29 Rue des Carmes		29250 Saint-Pol-De-Léon	    	    	 	 	29 rue des carmes			29250 Saint Pol de Léon	    	    	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	
53 - Bretagne	29 - Finistère	2 - Châteaulin	212901417 - Loqueffret	200067197	CC Monts d'Arrée Communauté	CC	0	0	2016-10-26	2017-01-01	ACCOR		12	7953	21	FPU	0	0	0		0		M.	Jean François	DUMONTEIL		12 Route de Plonévez-du-Faou		29530 LOQUEFFRET	    	    	CC.Monts.Arree@wanadoo.fr	www.lesmontsdarree.com				 	    	02 98 99 81 52	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
53 - Bretagne	29 - Finistère	2 - Châteaulin	212900260 - Châteaulin	200067247	CC Pleyben-Châteaulin-Porzay	CC	0	0	2016-10-28	2017-01-01	ACCOR		17	23783	31	FPU	0	0	0		0		Mme	Gaëlle	NICOLAS	ZA Stang ar Garront	Rue Camille Danguillaume		29150 CHATEAULIN	    	    	ccpcp@wanadoo.fr		idem			 	    	02 98 86 36 46	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	
